80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0046 S:0133 D:0E68 DB:86 nvMXdizC V:254 H:162 F:55
							8490EB 85 0C       STA $0C       [00000C] A:0A01 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:132 F:55
							8490ED A5 02       LDA $02       [000002] A:0A01 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:147 F:55
							8490EF 29 0F       AND #$0F               A:0A84 X:0E68 Y:C94F S:011B D:0000 DB:86 NvMxdizC V:257 H:152 F:55
							8490F1 1A          INC                    A:0A04 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:155 F:55
							8490F2 85 0E       STA $0E       [00000E] A:0A05 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:158 F:55
							8490F4 C2 20       REP #$20               A:0A05 X:0E68 Y:C94F S:011B D:0000 DB:86 nvMxdizC V:257 H:163 F:55
							8490F6 20 6A 91    JSR $916A     [84916A] A:0A05 X:0E68 Y:C94F S:011B D:0000 DB:86 nvmxdizC V:257 H:167 F:55

								84916A A9 00 E8    LDA #$E800             A:0A05 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizC V:257 H:177 F:55
								84916D 85 10       STA $10       [000010] A:E800 X:0E68 Y:C94F S:0119 D:0000 DB:86 NvmxdizC V:257 H:182 F:55
								84916F A9 7E 00    LDA #$007E             A:E800 X:0E68 Y:C94F S:0119 D:0000 DB:86 NvmxdizC V:257 H:189 F:55
								849172 85 12       STA $12       [000012] A:007E X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizC V:257 H:193 F:55
								849174 A5 02       LDA $02       [000002] A:007E X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizC V:257 H:200 F:55
								849176 29 F0 00    AND #$00F0             A:0A84 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizC V:257 H:207 F:55
								849179 0A          ASL A                  A:0080 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizC V:257 H:212 F:55
								84917A 85 04       STA $04       [000004] A:0100 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:215 F:55
								84917C A5 00       LDA $00       [000000] A:0100 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:257 H:222 F:55
