80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0008 S:0133 D:0E68 DB:86 nvMXdizC V:249 H:242 F:37
							849103 AD 94 0B    LDA $0B94     [860B94] A:EB15 X:4924 Y:0193 S:011B D:0000 DB:86 Nvmxdizc V:252 H:309 F:37
							849106 85 12       STA $12       [000012] A:F895 X:4924 Y:0193 S:011B D:0000 DB:86 Nvmxdizc V:252 H:317 F:37
							849108 B7 10       LDA [$10],Y   [95ECA8] A:F895 X:4924 Y:0193 S:011B D:0000 DB:86 Nvmxdizc V:252 H:324 F:37
							84910A 29 FF 00    AND #$00FF             A:0000 X:4924 Y:0193 S:011B D:0000 DB:86 nvmxdiZc V:252 H:335 F:37
							84910D 28          PLP                    A:0000 X:4924 Y:0193 S:011B D:0000 DB:86 nvmxdiZc V:253 H:  0 F:37
							84910E FA          PLX                    A:0000 X:4924 Y:0193 S:011C D:0000 DB:86 nvMxdiZc V:253 H:  6 F:37
							84910F 2B          PLD                    A:0000 X:0E68 Y:0193 S:011E D:0000 DB:86 nvMxdizc V:253 H: 15 F:37
							849110 60          RTS                    A:0000 X:0E68 Y:0193 S:0120 D:0000 DB:86 nvMxdiZc V:253 H: 23 F:37

						849318 B4 05       LDY $05,X     [000E6D] A:0000 X:0E68 Y:0193 S:0122 D:0000 DB:86 nvMxdiZc V:253 H: 33 F:37
